fecha;codigo;facultad;area;materia;seccion;horario;dias;evaluacion;tipo;inscritos;examinados;modalidad
2023-04-19;IB1-H;Fac_CiSo;IDIOMAS;INGLÉS BÁSICO I;3;18:40-20:10;Lu-Mie-Vie;TERCERA;ORDINARIA;47;37;EN LINEA
2023-04-19;PROE-I;Fac_InCa;INFORMATICA;PROGRAMACIÓN ORIENTADA A OBJETOS;2;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;91;66;EN LINEA
2023-04-19;ALG1-E;Fac_InCa;INFORMATICA;ALGORITMOS I;4;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;130;112;EN LINEA
2023-04-19;CRPU-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;CREATIVIDAD PUBLICITARIA;2;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;38;32;EN LINEA
2023-04-19;ADPI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ADMINISTRACIÓN DE PROYECTOS;1;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;78;77;EN LINEA
2023-04-19;PPT2-H;Fac_CiSo;PSICOLOGIA;PSICO-PATOLOGÍA II;2;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;109;103;EN LINEA
2023-04-19;GETU-T;Fac_CiEmp;NEGOCIOS;GEOG. TURÍSTICA SALVADOREÑA;1;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;50;43;EN LINEA
2023-04-19;PPS1-H;Fac_CiSo;PSICOLOGIA;PRÁCTICAS PSICOLÓGICAS I;2;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;80;77;EN LINEA
2023-04-19;MAT3-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA III;4;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;118;109;EN LINEA
2023-04-19;INT6-I;Fac_CiSo;IDIOMAS;INGLÉS PARA TURISMO VI;1;18:05-19:35;Lu-Mie-Vie;TERCERA;ORDINARIA;14;14;EN LINEA
2023-04-19;INI6-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS VI;1;18:05-19:35;Lu-Mie-Vie;TERCERA;ORDINARIA;28;28;EN LINEA
2023-04-19;DIMU-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DISEÑO MULTIMEDIA;1;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;22;21;EN LINEA
2023-04-19;TECO-D;Fac_Der;DERECHO;TÉCNICAS DE ORALIDAD;2;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;79;50;EN LINEA
2023-04-19;INGC4-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES IV;1;18:40-20:10;Lu-Mie-Vie;TERCERA;ORDINARIA;6;5;EN LINEA
2023-04-19;II1-H;Fac_CiSo;IDIOMAS;INGLÉS INTERMEDIO I;4;18:40-20:10;Lu-Mie-Vie;TERCERA;ORDINARIA;40;36;EN LINEA
2023-04-19;FICE-N;Fac_CiEmp;NEGOCIOS;FINANCIAMIENTO AL COMERCIO EXTERIOR;1;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;53;51;EN LINEA
2023-04-19;ETS1-T;Fac_InCa;INFORMATICA;DESARROLLO DE REDES DE DATOS I;1;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;44;42;EN LINEA
2023-04-19;SIOP-I;Fac_InCa;INFORMATICA;SISTEMAS OPERATIVOS;1;06:30-08:00;Mie-Sab;TERCERA;ORDINARIA;24;22;EN LINEA
2023-04-19;CYCOI-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INGLÉS TÉCNICO III (CONTABILIDAD DE COSTOS);1;06:30-08:00;Lu-Mie-Vie;TERCERA;ORDINARIA;19;16;EN LINEA
2023-04-19;CYCOI-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INGLÉS TÉCNICO III (CONTABILIDAD DE COSTOS);1;06:30-08:00;Lu-Mie-Vie;SEGUNDA;DIFERIDA;19;1;EN LINEA
2023-04-19;PSP1-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DE LA PERSONALIDAD;2;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;126;126;EN LINEA
2023-04-19;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;13;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;130;124;EN LINEA
2023-04-19;AUFI-V;Fac_CiEmp;NEGOCIOS;AUDITORÍA FISCAL;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;25;24;VIRTUAL
2023-04-19;IA2-H;Fac_CiSo;IDIOMAS;INGLÉS AVANZADO II;1;18:40-20:10;Lu-Mie-Vie;TERCERA;ORDINARIA;35;31;EN LINEA
2023-04-19;IEHT-V;Fac_CiSo;IDIOMAS;INGLÉS ESPECIALIZADO EN HOTELERÍA Y TURISMO;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;32;29;VIRTUAL
2023-04-19;ALG1-V;Fac_InCa;INFORMATICA;ALGORITMOS I;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;110;83;VIRTUAL
2023-04-19;ALG1-V;Fac_InCa;INFORMATICA;ALGORITMOS I;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;100;61;VIRTUAL
2023-04-19;DSI-I;Fac_InCa;INFORMATICA;DESARROLLO DE SISTEMAS DE INFORMACIÓN PARA BASES DE DATOS;1;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;3;3;EN LINEA
2023-04-19;COSIN-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;COSTOS INDUSTRIALES;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;27;25;VIRTUAL
2023-04-19;ESTR1-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTUDIO DEL TRABAJO I;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;74;63;VIRTUAL
2023-04-19;IA3-H;Fac_CiSo;IDIOMAS;INGLÉS AVANZADO III;3;18:40-20:10;Lu-Mie-Vie;TERCERA;ORDINARIA;101;101;EN LINEA
2023-04-19;FOA2-V;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;FOTOGRAFÍA ARTÍSTICA II;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;21;15;VIRTUAL
2023-04-19;EXOE-V;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;120;94;VIRTUAL
2023-04-19;ING1-V;Fac_CiSo;IDIOMAS;INGLÉS I;4;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;90;67;VIRTUAL
2023-04-19;NEUP-H;Fac_CiSo;PSICOLOGIA;NEURO PSICOLOGÍA;2;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;87;82;EN LINEA
2023-04-19;ETS4-V;Fac_InCa;INFORMATICA;DESARROLLO DE REDES DE DATOS IV (ET4);1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;16;12;VIRTUAL
2023-04-19;INF1-I;Fac_InCa;INFORMATICA;INFORMÁTICA;12;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;74;50;EN LINEA
2023-04-19;ETPS1-T;Fac_InCa;INFORMATICA;TÉCNICAS DE PRODUCCIÓN INDUSTRIAL DE SOFTWARE I;1;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;74;50;EN LINEA
2023-04-19;PROG1-V;Fac_InCa;INFORMATICA;PROGRAMACIÓN I;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;62;43;VIRTUAL
2023-04-19;PROG1-V;Fac_InCa;INFORMATICA;PROGRAMACIÓN I;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;41;29;VIRTUAL
2023-04-19;EDPRO-H;Fac_CiSo;COMUNICACIONES;EDITORIAL Y PROPAGANDA;1;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;83;77;EN LINEA
2023-04-19;ORAI-V;Fac_CiSo;IDIOMAS;ORATORIA Y PROTOCOLO EN INGLÉS;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;23;18;VIRTUAL
2023-04-19;TED1-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL I;3;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;62;47;EN LINEA
2023-04-19;EXOE-V;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA;4;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;111;82;VIRTUAL
2023-04-19;DEEM-N;Fac_CiEmp;NEGOCIOS;DESARROLLO DE EMPRENDEDORES;1;06:30-08:00;Mie-Sab;TERCERA;ORDINARIA;86;78;EN LINEA
2023-04-19;DEEM-V;Fac_CiEmp;NEGOCIOS;DESARROLLO DE EMPRENDEDORES;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;61;56;VIRTUAL
2023-04-19;ESCN-V;Fac_CiSo;IDIOMAS;ESTUDIO SOBRE LA CULTURA NORTEAMERICANA;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;46;41;VIRTUAL
2023-04-19;ING1-V;Fac_CiSo;IDIOMAS;INGLÉS I;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;73;67;VIRTUAL
2023-04-19;ING1-V;Fac_CiSo;IDIOMAS;INGLÉS I;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;122;104;VIRTUAL
2023-04-19;INI8-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS VIII;1;18:05-19:35;Lu-Mie-Vie;TERCERA;ORDINARIA;27;27;EN LINEA
2023-04-19;INT8-I;Fac_CiSo;IDIOMAS;INGLÉS PARA TURISMO VIII;1;18:05-19:35;Lu-Mie-Vie;TERCERA;ORDINARIA;5;5;EN LINEA
2023-04-19;REIN-V;Fac_CiSo;IDIOMAS;RELACIONES INTERNACIONALES;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;21;16;VIRTUAL
2023-04-19;ETS2-V;Fac_InCa;INFORMATICA;DESARROLLO DE REDES DE DATOS II (ET2);1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;16;15;VIRTUAL
2023-04-19;GRAS-H;Fac_CiSo;IDIOMAS;GRAMÁTICA SUPERIOR;2;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;65;57;EN LINEA
2023-04-19;MERC-V;Fac_CiEmp;NEGOCIOS;MERCADOTECNIA;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;129;100;VIRTUAL
2023-04-19;ETCO-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;ÉTICA DE LA COMUNICACIÓN;2;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;2;2;EN LINEA
2023-04-19;PSCC-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DE LA COMUNICACIÓN;1;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;27;24;EN LINEA
2023-04-19;EXGR-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;EXPRESIÓN GRÁFICA;1;06:30-08:00;Mie-Sab;TERCERA;ORDINARIA;76;56;PRESENCIAL
2023-04-19;STCC-H;Fac_CiSo;IDIOMAS;SEMINARIO TALLER DE COMPETENCIAS;4;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;39;33;EN LINEA
2023-04-19;PROG2-V;Fac_InCa;INFORMATICA;PROGRAMACIÓN II;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;45;28;VIRTUAL
2023-04-19;TEEV-V;Fac_CiSo;IDIOMAS;TÉCNICAS DE EVALUACIÓN;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;67;57;VIRTUAL
2023-04-19;NECL-P;Fac_CiSo;PSICOLOGIA;NEUROPSICOLOGÍA CLÍNICA;1;06:30-08:00;Mie-Sab;TERCERA;ORDINARIA;71;65;EN LINEA
2023-04-19;BIOG-H;Fac_CiSo;PSICOLOGIA;BIOLOGÍA GENERAL;5;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;47;35;EN LINEA
2023-04-19;PROG4-I;Fac_InCa;INFORMATICA;PROGRAMACIÓN IV;1;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;66;65;EN LINEA
2023-04-19;EI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTADÍSTICA Y PROBABILIDADES;1;06:30-08:00;Mie-Sab;TERCERA;ORDINARIA;65;61;EN LINEA
2023-04-19;MPRO-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MÉTODOS PROBABILÍSTICOS;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;30;24;VIRTUAL
2023-04-19;SICA-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SISTEMA DE CONTROL ADMINISTRATIVO;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;35;30;VIRTUAL
2023-04-19;COF1-E;Fac_CiEmp;NEGOCIOS;CONTABILIDAD FINANCIERA I;5;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;112;103;EN LINEA
2023-04-19;IDPRO-V;Fac_Der;DERECHO;INTRODUCCIÓN AL DERECHO PROCESAL;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;75;58;VIRTUAL
2023-04-19;SIPR-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SISTEMAS INTEGRADOS DE PRODUCCIÓN;1;06:30-08:00;Mie-Sab;TERCERA;ORDINARIA;79;72;EN LINEA
2023-04-19;REME-H;Fac_CiSo;COMUNICACIONES;REDACCIÓN PARA MEDIOS DE COMUNICACIÓN;1;09:45-11:15;Mie-Sab;TERCERA;ORDINARIA;14;13;PRESENCIAL
2023-04-19;LODI-E;Fac_CiEmp;NEGOCIOS;LOGÍSTICA Y DISTRIBUCIÓN;1;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;90;87;EN LINEA
2023-04-19;DEBAP11-D;Fac_Der;DERECHO;DERECHO BANCARIO;1;06:30-08:00;Mie-Sab;TERCERA;ORDINARIA;51;44;EN LINEA
2023-04-19;CDLA-E;Fac_Der;DERECHO;ESTUDIO DE LA CONSTITUCIÓN;8;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;63;57;EN LINEA
2023-04-19;GPTU-N;Fac_CiEmp;NEGOCIOS;GESTIÓN DE PROYECTOS TURÍSTICOS;1;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;58;57;EN LINEA
2023-04-19;TPR1-N;Fac_InCa;INFORMATICA;TÉCNICAS DE PROGRAMACIÓN I;1;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;41;32;EN LINEA
2023-04-19;LOJU-D;Fac_Der;DERECHO;LÓGICA JURÍDICA;2;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;56;50;EN LINEA
2023-04-19;STCD-H;Fac_Der;DERECHO;SEMINARIO TALLER DE COMPETENCIAS;2;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;82;58;EN LINEA
2023-04-19;STCA-H;Fac_CiEmp;NEGOCIOS;SEMINARIO TALLER DE COMPETENCIAS;1;06:30-08:00;Mie-Sab;TERCERA;ORDINARIA;37;34;PRESENCIAL
2023-04-19;OCOM-I;Fac_InCa;INFORMATICA;ORGANIZACIÓN DE LAS COMPUTADORAS;1;06:30-08:00;Mie-Sab;TERCERA;ORDINARIA;24;21;EN LINEA
2023-04-19;PROG3-V;Fac_InCa;INFORMATICA;PROGRAMACIÓN III;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;44;40;VIRTUAL
2023-04-19;DEL1-D;Fac_Der;DERECHO;DERECHO LABORAL I;1;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;93;67;EN LINEA
2023-04-19;DCYC-D;Fac_Der;DERECHO;DERECHO CONSTITUCIONAL I;1;08:00-11:00;Mie;TERCERA;ORDINARIA;30;22;PRESENCIAL
2023-04-19;TECOR-V;Fac_Der;DERECHO;TÉCNICAS DE ORALIDAD;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;ORDINARIA;75;68;VIRTUAL
2023-04-19;IED2-D;Fac_Der;DERECHO;INTRODUCCIÓN AL ESTUDIO DEL DERECHO II;2;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;65;58;EN LINEA
2023-04-19;COSIN-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;COSTOS INDUSTRIALES;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;DIFERIDA;27;1;VIRTUAL
2023-04-19;ESTR1-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTUDIO DEL TRABAJO I;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;DIFERIDA;74;1;VIRTUAL
2023-04-19;ESCN-V;Fac_CiSo;IDIOMAS;ESTUDIO SOBRE LA CULTURA NORTEAMERICANA;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;DIFERIDA;46;1;VIRTUAL
2023-04-19;REIN-V;Fac_CiSo;IDIOMAS;RELACIONES INTERNACIONALES;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;DIFERIDA;21;4;VIRTUAL
2023-04-19;ETS4-V;Fac_InCa;INFORMATICA;DESARROLLO DE REDES DE DATOS IV (ET4);1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;DIFERIDA;16;3;VIRTUAL
2023-04-19;TEEV-V;Fac_CiSo;IDIOMAS;TÉCNICAS DE EVALUACIÓN;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;DIFERIDA;67;2;VIRTUAL
2023-04-19;EXOE-V;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;DIFERIDA;120;5;VIRTUAL
2023-04-19;ORAI-V;Fac_CiSo;IDIOMAS;ORATORIA Y PROTOCOLO EN INGLÉS;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;DIFERIDA;23;2;VIRTUAL
2023-04-19;ING1-V;Fac_CiSo;IDIOMAS;INGLÉS I;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;DIFERIDA;73;3;VIRTUAL
2023-04-19;ING1-V;Fac_CiSo;IDIOMAS;INGLÉS I;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;TERCERA;DIFERIDA;122;4;VIRTUAL
2023-04-19;MESO-E;Fac_CiEmp;NEGOCIOS;MERCADOTECNIA SOCIAL;2;18:40-20:10;Lu-Mie;TERCERA;ORDINARIA;60;57;EN LINEA
2023-04-20;EPRO-AC;Fac_CiSo;ANTROPOLOGIA;ÉTICA;2;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;36;34;PRESENCIAL
2023-04-20;TCOM-H;Fac_CiSo;COMUNICACIONES;TEORÍA DE LA COMUNICACIÓN;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;44;36;PRESENCIAL
2023-04-20;ING1-H;Fac_CiSo;IDIOMAS;INGLÉS I;2;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;41;33;PRESENCIAL
2023-04-20;REP1-H;Fac_CiSo;COMUNICACIONES;RELACIONES PÚBLICAS I;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;53;49;EN LINEA
2023-04-20;MAT2-E;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;19;14;PRESENCIAL
2023-04-20;MAT2-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;2;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;17;11;PRESENCIAL
2023-04-20;INF1-I;Fac_InCa;INFORMATICA;INFORMÁTICA;4;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;55;29;EN LINEA
2023-04-20;CDLA-E;Fac_Der;DERECHO;ESTUDIO DE LA CONSTITUCIÓN;2;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;96;86;EN LINEA
2023-04-20;PSOI-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA ORGANIZACIONAL I;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;39;37;EN LINEA
2023-04-20;SICA-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SISTEMA DE CONTROL ADMINISTRATIVO;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;62;59;EN LINEA
2023-04-20;PSFO-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA FORENSE;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;95;91;EN LINEA
2023-04-20;PSFO-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA FORENSE;1;06:30-08:00;Ma-Jue;PRIMERA;DIFERIDA;95;2;EN LINEA
2023-04-20;PSFO-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA FORENSE;1;06:30-08:00;Ma-Jue;SEGUNDA;DIFERIDA;95;2;EN LINEA
2023-04-20;PROG1-I;Fac_InCa;INFORMATICA;PROGRAMACIÓN I;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;62;50;EN LINEA
2023-04-20;PSF1-H;Fac_CiSo;PSICOLOGIA;PSICOFISIOLOGÍA;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;56;46;EN LINEA
2023-04-20;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;3;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;63;55;PRESENCIAL
2023-04-20;DIIN-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DISEÑO INFOGRÁFICO;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;51;42;EN LINEA
2023-04-20;PUB1-H;Fac_CiSo;COMUNICACIONES;PUBLICIDAD I;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;15;15;PRESENCIAL
2023-04-20;MODEI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INGLÉS TÉCNICO II (MODELOS DE DECISIÓN);1;06:30-08:00;Ma-Jue-Sab;TERCERA;ORDINARIA;5;4;EN LINEA
2023-04-20;DIBA-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;DIBUJO APLICADO;2;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;26;21;EN LINEA
2023-04-20;FILO-H;Fac_CiSo;ANTROPOLOGIA;FILOSOFÍA;2;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;19;16;PRESENCIAL
2023-04-20;DEME-D;Fac_Der;DERECHO;DERECHO MERCANTIL;5;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;29;25;EN LINEA
2023-04-20;CRPU-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;CREATIVIDAD PUBLICITARIA;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;36;23;EN LINEA
2023-04-20;DEIN-H;Fac_CiSo;PSICOLOGIA;DESARROLLO INDIVIDUAL;2;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;39;32;EN LINEA
2023-04-20;FIS1-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FÍSICA I;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;27;19;PRESENCIAL
2023-04-20;ING2-H;Fac_CiSo;IDIOMAS;INGLÉS II;2;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;25;18;PRESENCIAL
2023-04-20;PSIG-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA GENERAL;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;80;62;PRESENCIAL
2023-04-20;DPWEB-I;Fac_InCa;INFORMATICA;DESARROLLO DE LA PLATAFORMA WEB;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;101;87;EN LINEA
2023-04-20;COI1-H;Fac_CiSo;IDIOMAS;COMPOSICIÓN INGLESA I;2;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;72;64;EN LINEA
2023-04-20;MATF-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA FINANCIERA;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;69;63;EN LINEA
2023-04-20;TTI-H;Fac_CiSo;IDIOMAS;TÉCNICAS DE TRADUCCIONES E INTERPRETACIÓN;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;66;57;EN LINEA
2023-04-20;DIBP-H;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO PUBLICITARIO;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;96;81;EN LINEA
2023-04-20;GRIP2-I;Fac_CiSo;IDIOMAS;GRAMÁTICA INGLESA PRAGMÁTICA II;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;66;66;EN LINEA
2023-04-20;COA2-I;Fac_CiSo;IDIOMAS;COMPRENSIÓN AUDITIVA II;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;43;40;EN LINEA
2023-04-20;SIOP-N;Fac_InCa;INFORMATICA;SISTEMAS OPERATIVOS;1;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;28;28;EN LINEA
2023-04-20;INF1-I;Fac_InCa;INFORMATICA;INFORMÁTICA;3;06:30-08:00;Ma-Jue;TERCERA;ORDINARIA;56;40;PRESENCIAL
2023-04-20;GRAS-H;Fac_CiSo;IDIOMAS;GRAMÁTICA SUPERIOR;1;09:45-11:15;Ma-Jue;TERCERA;ORDINARIA;52;48;PRESENCIAL
