fecha;codigo;facultad;area;materia;seccion;horario;dias;inscritos;asistencia;modalidad;inasistencia
ENERO 2023;EPRO-AC;Fac_CiSo;ANTROPOLOGIA;ÉTICA;9;tarde;Ma-Jue;128;101;EN LINEA;27
ENERO 2023;GRIP-I;Fac_CiSo;IDIOMAS;GRAMÁTICA INGLESA PRAGMÁTICA;1;tarde;Ma-Jue;48;41;EN LINEA;7
ENERO 2023;DPP1-D;Fac_Der;DERECHO;DERECHO PROCESAL PENAL I;2;tarde;Ma-Jue;65;57;EN LINEA;8
ENERO 2023;TPDN-H;Fac_CiSo;PSICOLOGIA;TRATAMIENTO PSIC. INFANTIL;2;tarde;Ma-Jue;128;114;EN LINEA;14
ENERO 2023;ESTR-A;Fac_CiSo;ANTROPOLOGIA;ESTRUCTURALISMO;1;tarde;Ma;7;5;EN LINEA;2
ENERO 2023;EOA-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL AVANZADA;1;tarde;Ma-Jue;59;48;EN LINEA;11
ENERO 2023;ACON-E;Fac_CiEmp;NEGOCIOS;ANÁLISIS DEL CONSUMIDOR;1;tarde;Ma-Jue;93;78;EN LINEA;15
ENERO 2023;ESTR-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTUDIO DEL TRABAJO;1;tarde;Ma-Jue;78;69;EN LINEA;9
ENERO 2023;DEC3-D06;Fac_Der;DERECHO;DERECHO CIVIL III;2;tarde;Ma-Jue;87;74;EN LINEA;13
ENERO 2023;PSIG-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA GENERAL;5;tarde;Ma-Jue;53;51;EN LINEA;2
ENERO 2023;METI-H;Fac_CiEmp;NEGOCIOS;MÉTODOS DE INVESTIGACIÓN;4;tarde;Ma-Jue;129;115;EN LINEA;14
ENERO 2023;ESA1-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;ESTABILIDAD Y ASISMICIDAD I;1;tarde;Ma-Jue;48;37;EN LINEA;11
ENERO 2023;CND-I;Fac_InCa;INFORMATICA;CONSULTA DE DATOS EN BASES DE DATOS;1;tarde;Ma-Jue;2;1;EN LINEA;1
ENERO 2023;INF1-T;Fac_InCa;INFORMATICA;INFORMÁTICA GENERAL;1;tarde;Ma-Jue;20;16;EN LINEA;4
ENERO 2023;STCB-H;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SEMINARIO TALLER DE COMPETENCIAS;7;tarde;Ma-Jue;77;66;EN LINEA;11
FEBRERO 2023;REA1-A;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;3;mañana;Mie-Sab;29;19;PRESENCIAL;10
FEBRERO 2023;DPP2-D;Fac_Der;DERECHO;DERECHO PROCESAL PENAL II;1;mañana;Mie-Sab;64;47;EN LINEA;17
FEBRERO 2023;EXGR-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;EXPRESIÓN GRÁFICA;1;mañana;Mie-Sab;76;63;PRESENCIAL;13
FEBRERO 2023;DIBT-I;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO TÉCNICO;1;mañana;Mie-Sab;26;18;PRESENCIAL;8
FEBRERO 2023;IA3-H;Fac_CiSo;IDIOMAS;INGLÉS AVANZADO III;1;mañana;Lu-Mie-Vie;28;27;PRESENCIAL;1
FEBRERO 2023;FIS2-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FÍSICA II;1;mañana;Mie-Sab;36;25;EN LINEA;11
FEBRERO 2023;EI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTADÍSTICA Y PROBABILIDADES;1;mañana;Mie-Sab;65;49;EN LINEA;16
FEBRERO 2023;INGC3-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES III;1;mañana;Lu-Mie-Vie;14;13;EN LINEA;1
FEBRERO 2023;ETMO-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTUDIO DEL TRABAJO II;1;mañana;Mie-Sab;57;44;EN LINEA;13
FEBRERO 2023;SIPR-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SISTEMAS INTEGRADOS DE PRODUCCIÓN;1;mañana;Mie-Sab;79;71;EN LINEA;8
FEBRERO 2023;INI1-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS I;1;mañana;Lu-Mie-Vie;87;80;EN LINEA;7
FEBRERO 2023;DEA2-D;Fac_Der;DERECHO;DERECHO ADMINISTRATIVO II;1;mañana;Mie-Sab;59;38;EN LINEA;21
FEBRERO 2023;ORAI-H;Fac_CiSo;IDIOMAS;ORATORIA Y PROTOCOLO EN INGLÉS;1;mañana;Mie-Sab;30;23;EN LINEA;7
FEBRERO 2023;OPFAI-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INGLÉS TÉCNICO I (OPERACIONES DE FABRICACIÓN);1;mañana;Lu-Mie-Vie;17;9;EN LINEA;8
FEBRERO 2023;II1-H;Fac_CiSo;IDIOMAS;INGLÉS INTERMEDIO I;1;mañana;Lu-Mie-Vie;21;14;EN LINEA;7
FEBRERO 2023;PDPE-H;Fac_CiSo;COMUNICACIONES;PRODUCCIÓN EN PRENSA ESCRITA;1;mañana;Mie-Sab;66;52;EN LINEA;14
FEBRERO 2023;STCC-H;Fac_CiSo;IDIOMAS;SEMINARIO TALLER DE COMPETENCIAS;1;mañana;Mie-Sab;35;26;PRESENCIAL;9
FEBRERO 2023;INI7-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS VII;1;mañana;Lu-Mie-Vie;27;23;EN LINEA;4
FEBRERO 2023;METI-A;Fac_CiSo;IDIOMAS;MÉTODOS DE INVESTIGACIÓN EDUCATIVA;1;mañana;Mie-Sab;90;82;EN LINEA;8
FEBRERO 2023;DIAM-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DISEÑO DE AMBIENTACIÓN GRÁFICA;1;mañana;Mie-Sab;38;31;EN LINEA;7
FEBRERO 2023;FPPP-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS;1;mañana;Mie-Sab;64;54;EN LINEA;10
FEBRERO 2023;ECOE-E;Fac_CiEmp;NEGOCIOS;ECONOMÍA EMPRESARIAL;1;mañana;Mie-Sab;87;77;EN LINEA;10
FEBRERO 2023;INI2-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS II;1;mañana;Lu-Mie-Vie;51;40;EN LINEA;11
FEBRERO 2023;DPCM1-D;Fac_Der;DERECHO;DERECHO PROCESAL CIVIL Y MERCANTIL I;2;mañana;Mie-Sab;15;15;EN LINEA;0
FEBRERO 2023;PROO-H;Fac_CiSo;COMUNICACIONES;PROTOCOLO Y ORATORIA;1;mañana;Mie-Sab;32;26;EN LINEA;6
FEBRERO 2023;AYDS-I;Fac_InCa;INFORMATICA;LENGUAJE UNIFICADO MODELADO (UML);1;mañana;Mie-Sab;25;20;PRESENCIAL;5
FEBRERO 2023;INGC2-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES II;1;mañana;Lu-Mie-Vie;15;8;EN LINEA;7
FEBRERO 2023;DEBAP11-D;Fac_Der;DERECHO;DERECHO BANCARIO;1;mañana;Mie-Sab;51;38;EN LINEA;13
FEBRERO 2023;TER3-T;Fac_InCa;INFORMATICA;TECNOLOGÍA CERTIFICADA EN REDES III;1;mañana;Mie-Sab;16;11;EN LINEA;5
FEBRERO 2023;IA1-H;Fac_CiSo;IDIOMAS;INGLÉS AVANZADO I;1;mañana;Lu-Mie-Vie;47;44;PRESENCIAL;3
FEBRERO 2023;ASEM-I;Fac_InCa;INFORMATICA;LENGUAJE DE MÁQUINA;1;mañana;Mie-Sab;60;53;EN LINEA;7
FEBRERO 2023;ALG1-E;Fac_InCa;INFORMATICA;ALGORITMOS I;2;mañana;Mie-Sab;33;25;PRESENCIAL;8
FEBRERO 2023;DEEM-N;Fac_CiEmp;NEGOCIOS;DESARROLLO DE EMPRENDEDORES;1;mañana;Mie-Sab;86;79;EN LINEA;7
FEBRERO 2023;ETPR-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TÉCNICAS DE PRESENTACIÓN;1;mañana;Mie-Sab;46;38;EN LINEA;8
FEBRERO 2023;TPDN-H;Fac_CiSo;PSICOLOGIA;TRATAMIENTO PSIC. INFANTIL;1;mañana;Mie-Sab;66;47;EN LINEA;19
FEBRERO 2023;CYCOI-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INGLÉS TÉCNICO III (CONTABILIDAD DE COSTOS);1;mañana;Lu-Mie-Vie;19;14;EN LINEA;5
FEBRERO 2023;INI3-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS III;1;mañana;Lu-Mie-Vie;41;38;EN LINEA;3
FEBRERO 2023;BAS1-I;Fac_InCa;INFORMATICA;BASES DE DATOS I;1;mañana;Mie-Sab;31;28;EN LINEA;3
FEBRERO 2023;HANE-E;Fac_CiEmp;NEGOCIOS;HABILIDADES DE NEGOCIACIÓN;1;mañana;Mie-Sab;18;13;EN LINEA;5
FEBRERO 2023;OVOP-H;Fac_CiSo;PSICOLOGIA;ORIENTACIÓN VOCACIONAL Y PROFESIONAL;1;mañana;Mie-Sab;81;62;EN LINEA;19
FEBRERO 2023;INGC1-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES I;1;mañana;Lu-Mie-Vie;25;17;EN LINEA;8
FEBRERO 2023;INI5-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS V;1;mañana;Lu-Mie-Vie;61;45;EN LINEA;16
FEBRERO 2023;INGC6-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES VI;1;mañana;Lu-Mie-Vie;13;12;EN LINEA;1
FEBRERO 2023;II2-H;Fac_CiSo;IDIOMAS;INGLÉS INTERMEDIO II;1;mañana;Lu-Mie-Vie;43;36;EN LINEA;7
FEBRERO 2023;TENE-E;Fac_CiEmp;NEGOCIOS;TENDENCIAS ECONÓMICAS;1;mañana;Mie-Sab;71;56;EN LINEA;15
FEBRERO 2023;EDGR-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;EDICIÓN GRÁFICA PARA T.V.;1;mañana;Mie-Sab;49;34;EN LINEA;15
FEBRERO 2023;MAT1-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;2;mañana;Mie-Sab;90;69;EN LINEA;21
FEBRERO 2023;IB2-H;Fac_CiSo;IDIOMAS;INGLÉS BÁSICO II;1;mañana;Lu-Mie-Vie;58;39;EN LINEA;19
FEBRERO 2023;APRO-E;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN DE PROYECTOS;1;mañana;Mie-Sab;58;43;EN LINEA;15
FEBRERO 2023;ETI3I-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INGLÉS TÉCNICO VIII (GESTIÓN DEL TRANSPORTE);1;mañana;Lu-Mie-Vie;8;8;EN LINEA;0
FEBRERO 2023;ORTI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ORIENTACIÓN TÉCNICA DE INGENIERÍA;2;mañana;Mie-Sab;45;34;PRESENCIAL;11
FEBRERO 2023;TAI3-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TALLER INTEGRAL III;1;mañana;Lu-Mie-Vie;22;19;PRESENCIAL;3
FEBRERO 2023;TED1-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL I;1;mañana;Mie-Sab;58;46;PRESENCIAL;12
FEBRERO 2023;OCOM-I;Fac_InCa;INFORMATICA;ORGANIZACIÓN DE LAS COMPUTADORAS;1;mañana;Mie-Sab;24;22;EN LINEA;2
FEBRERO 2023;PROG1-I;Fac_InCa;INFORMATICA;PROGRAMACIÓN I;2;mañana;Mie-Sab;23;22;PRESENCIAL;1
FEBRERO 2023;INGC5-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES V;1;mañana;Lu-Mie-Vie;23;22;EN LINEA;1
FEBRERO 2023;MAT2-E;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;4;mañana;Mie;12;12;PRESENCIAL;0
FEBRERO 2023;PSD-I;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL DESARROLLO;1;mañana;Mie-Sab;18;16;PRESENCIAL;2
FEBRERO 2023;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;10;mañana;Mie;65;60;PRESENCIAL;5
FEBRERO 2023;IB1-H;Fac_CiSo;IDIOMAS;INGLÉS BÁSICO I;4;mañana;Lu-Mie-Vie;73;65;PRESENCIAL;8
FEBRERO 2023;INF1-I;Fac_InCa;INFORMATICA;INFORMÁTICA;17;mañana;Mie;72;64;PRESENCIAL;8
FEBRERO 2023;TAI7-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TALLER INTEGRAL VII;1;mañana;Lu-Mie-Vie;32;29;EN LINEA;3
FEBRERO 2023;ING1-H;Fac_CiSo;IDIOMAS;INGLÉS I;7;mañana;Mie;54;41;PRESENCIAL;13
FEBRERO 2023;II1-H;Fac_CiSo;IDIOMAS;INGLÉS INTERMEDIO I;2;mañana;Lu-Mie-Vie;54;45;EN LINEA;9
FEBRERO 2023;INGC8-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES VIII;1;mañana;Lu-Mie-Vie;11;8;EN LINEA;3
FEBRERO 2023;INT5-I;Fac_CiSo;IDIOMAS;INGLÉS PARA TURISMO V;1;mañana;Lu-Mie-Vie;18;12;EN LINEA;6
FEBRERO 2023;INT7-I;Fac_CiSo;IDIOMAS;INGLÉS PARA TURISMO VII;1;mañana;Lu-Mie-Vie;12;11;EN LINEA;1
FEBRERO 2023;TAI1-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TALLER INTEGRAL I;1;mañana;Lu-Mie-Vie;62;56;PRESENCIAL;6
FEBRERO 2023;IB1-H;Fac_CiSo;IDIOMAS;INGLÉS BÁSICO I;2;mañana;Lu-Mie-Vie;73;68;PRESENCIAL;5
FEBRERO 2023;INT3-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS III;1;mañana;Lu-Mie-Vie;14;12;EN LINEA;2
FEBRERO 2023;INT1-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS I;1;mañana;Lu-Mie-Vie;60;55;EN LINEA;5
FEBRERO 2023;INGC7-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES VII;1;mañana;Lu-Mie-Vie;20;17;EN LINEA;3
FEBRERO 2023;IB1-H;Fac_CiSo;IDIOMAS;INGLÉS BÁSICO I;1;mañana;Lu-Mie-Vie;52;43;PRESENCIAL;9
FEBRERO 2023;INT2-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS II;1;mañana;Lu-Mie-Vie;21;6;EN LINEA;15
FEBRERO 2023;ESTP-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTADÍSTICA I;1;mañana;Mie-Sab;93;90;EN LINEA;3
FEBRERO 2023;II1-H;Fac_CiSo;IDIOMAS;INGLÉS INTERMEDIO I;3;mañana;Lu-Mie-Vie;66;65;PRESENCIAL;1
FEBRERO 2023;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;9;mañana;Mie-Sab;22;17;PRESENCIAL;5
FEBRERO 2023;DEC1-D06;Fac_Der;DERECHO;DERECHO CIVIL I;2;tarde;Lu-Mie;87;75;EN LINEA;12
FEBRERO 2023;ETPS2-T;Fac_InCa;INFORMATICA;TÉCNICAS DE PRODUCCIÓN INDUSTRIAL DE SOFTWARE II;1;tarde;Lu-Mie;71;66;EN LINEA;5
FEBRERO 2023;PLAE-E;Fac_CiEmp;NEGOCIOS;PLANEACIÓN ESTRATÉGICA;2;tarde;Lu-Mie;58;47;EN LINEA;11
FEBRERO 2023;ECOE-E;Fac_CiEmp;NEGOCIOS;ECONOMÍA EMPRESARIAL;2;tarde;Lu-Mie;88;72;EN LINEA;16
FEBRERO 2023;ETS2-T;Fac_InCa;INFORMATICA;DESARROLLO DE REDES DE DATOS II;1;tarde;Lu-Mie;45;33;EN LINEA;12
FEBRERO 2023;TGDP-D;Fac_Der;DERECHO;INTRODUCCIÓN AL DERECHO PROCESAL;2;tarde;Lu-Mie;81;69;EN LINEA;12
FEBRERO 2023;ING1-H;Fac_CiSo;IDIOMAS;INGLÉS I;8;tarde;Lu-Mie;130;118;EN LINEA;12
FEBRERO 2023;LPDF-D;Fac_Der;DERECHO;LEYES PROCESALES DE FAMILIA;2;tarde;Lu-Mie;106;76;EN LINEA;30
FEBRERO 2023;ING2-H;Fac_CiSo;IDIOMAS;INGLÉS II;4;tarde;Lu-Mie;129;100;EN LINEA;29
FEBRERO 2023;REP1-H;Fac_CiSo;COMUNICACIONES;RELACIONES PÚBLICAS I;2;tarde;Lu-Mie;58;44;EN LINEA;14
FEBRERO 2023;FEPP-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS;2;tarde;Lu-Mie;62;55;EN LINEA;7
FEBRERO 2023;FIS1-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FÍSICA I;3;tarde;Lu-Mie;129;108;EN LINEA;21
FEBRERO 2023;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;11;tarde;Lu-Mie;130;125;EN LINEA;5
FEBRERO 2023;DALA-D;Fac_Der;DERECHO;DERECHO AMBIENTAL;1;tarde;Lu-Mie;37;26;EN LINEA;11
FEBRERO 2023;PSD1-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL DESARROLLO I;2;tarde;Lu-Mie;60;58;EN LINEA;2
FEBRERO 2023;MATE-E;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;7;tarde;Lu-Mie;110;79;EN LINEA;31
FEBRERO 2023;PUB2-H;Fac_CiSo;COMUNICACIONES;PUBLICIDAD II;1;tarde;Lu-Mie;53;40;EN LINEA;13
FEBRERO 2023;TED2-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL II;2;tarde;Lu-Mie;36;24;EN LINEA;12
FEBRERO 2023;ETPR-T;Fac_CiSo;COMUNICACIONES;ETIQUETA Y PROTOCOLO;1;tarde;Lu-Mie;12;11;EN LINEA;1
FEBRERO 2023;DFTR-D;Fac_Der;DERECHO;DERECHO TRIBUTARIO Y FINANCIERO;1;tarde;Lu-Mie;46;31;EN LINEA;15
FEBRERO 2023;FITRI-D;Fac_Der;DERECHO;FINANZAS PÚBLICAS Y LEYES TRIBUTARIAS;1;tarde;Lu-Mie;57;50;EN LINEA;7
FEBRERO 2023;FEPP-B;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS;1;tarde;Lu-Mie;10;10;EN LINEA;0
FEBRERO 2023;ARHI-A;Fac_CiSo;ANTROPOLOGIA;ARQUEOLOGÍA HISTÓRICA;1;tarde;Mie;5;5;EN LINEA;0
FEBRERO 2023;STCB-H;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SEMINARIO TALLER DE COMPETENCIAS;5;tarde;Lu-Mie;129;107;EN LINEA;22
FEBRERO 2023;PSF1-H;Fac_CiSo;PSICOLOGIA;PSICOFISIOLOGÍA;3;tarde;Lu-Mie;97;88;EN LINEA;9
FEBRERO 2023;GRIP2-I;Fac_CiSo;IDIOMAS;GRAMÁTICA INGLESA PRAGMÁTICA II;2;tarde;Lu-Mie;37;35;EN LINEA;2
FEBRERO 2023;EVA1-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;EVOLUCIÓN DE LA ARQUITECTURA I;1;tarde;Lu-Mie;65;49;EN LINEA;16
FEBRERO 2023;ILUS-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;ILUSTRACIÓN;1;tarde;Lu-Mie;37;37;EN LINEA;0
FEBRERO 2023;RED2-E;Fac_InCa;INFORMATICA;REDES DE DATOS II;2;tarde;Lu-Mie;87;75;EN LINEA;12
FEBRERO 2023;STCA-H;Fac_CiEmp;NEGOCIOS;SEMINARIO TALLER DE COMPETENCIAS;4;tarde;Lu-Mie;91;75;EN LINEA;16
FEBRERO 2023;EVA3-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;EVOLUCIÓN DE LA ARQUITECTURA III;1;tarde;Lu-Mie;22;16;EN LINEA;6
FEBRERO 2023;DPCM2-D;Fac_Der;DERECHO;DERECHO PROCESAL CIVIL Y MERCANTIL II;1;tarde;Lu-Mie;77;72;EN LINEA;5
FEBRERO 2023;DIPC-I;Fac_CiSo;IDIOMAS;DISEÑO E IMPLEMENTACIÓN DE PLANES DE CLASES;2;tarde;Lu-Mie;52;39;EN LINEA;13
FEBRERO 2023;ADPI-DG;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ADMINISTRACIÓN DE PROYECTOS;1;tarde;Lu-Mie;31;23;EN LINEA;8
FEBRERO 2023;ADM1-E;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN I;7;tarde;Lu-Mie;93;78;EN LINEA;15
FEBRERO 2023;PSIG-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA GENERAL;4;tarde;Lu-Mie;119;99;EN LINEA;20
FEBRERO 2023;EDAV-C;Fac_CiSo;COMUNICACIONES;EDICIÓN DE AUDIO Y VIDEO;1;tarde;Lu-Mie;80;78;EN LINEA;2
FEBRERO 2023;BAS1-I;Fac_InCa;INFORMATICA;BASES DE DATOS I;3;tarde;Lu-Mie;49;42;EN LINEA;7
FEBRERO 2023;FOTO-H;Fac_CiSo;COMUNICACIONES;FOTOGRAFÍA;2;tarde;Lu-Mie;16;14;EN LINEA;2
FEBRERO 2023;IED-D;Fac_Der;DERECHO;INTRODUCCIÓN AL ESTUDIO DEL DERECHO I;2;tarde;Lu-Mie;66;52;EN LINEA;14
FEBRERO 2023;CDLA-E;Fac_Der;DERECHO;ESTUDIO DE LA CONSTITUCIÓN;6;tarde;Lu-Mie;82;72;EN LINEA;10
FEBRERO 2023;INI4-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS IV;1;tarde;Lu-Mie-Vie;28;22;EN LINEA;6
FEBRERO 2023;INI8-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS VIII;1;tarde;Lu-Mie-Vie;27;23;EN LINEA;4
FEBRERO 2023;INI6-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS VI;1;tarde;Lu-Mie-Vie;28;24;EN LINEA;4
FEBRERO 2023;GETU-T;Fac_CiEmp;NEGOCIOS;GEOG. TURÍSTICA SALVADOREÑA;1;tarde;Lu-Mie;50;44;EN LINEA;6
FEBRERO 2023;ALG1-E;Fac_InCa;INFORMATICA;ALGORITMOS I;4;tarde;Lu-Mie;130;120;EN LINEA;10
FEBRERO 2023;DEIN-H;Fac_CiSo;PSICOLOGIA;DESARROLLO INDIVIDUAL;10;tarde;Lu-Mie;51;45;EN LINEA;6
FEBRERO 2023;EPRO-AC;Fac_CiSo;ANTROPOLOGIA;ÉTICA;8;tarde;Lu-Mie;128;117;EN LINEA;11
FEBRERO 2023;PLAB-D;Fac_Der;DERECHO;PROCEDIMIENTOS LABORALES;1;tarde;Lu-Mie;118;90;EN LINEA;28
FEBRERO 2023;LITNI-H;Fac_CiSo;IDIOMAS;LITERATURA NORTEAMERICANA E INGLESA;1;tarde;Lu-Mie;79;57;EN LINEA;22
FEBRERO 2023;REME-H;Fac_CiSo;COMUNICACIONES;REDACCIÓN PARA MEDIOS DE COMUNICACIÓN;2;tarde;Lu-Mie;74;62;EN LINEA;12
FEBRERO 2023;ADPI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ADMINISTRACIÓN DE PROYECTOS;1;tarde;Lu-Mie;78;67;EN LINEA;11
FEBRERO 2023;STCD-H;Fac_Der;DERECHO;SEMINARIO TALLER DE COMPETENCIAS;2;tarde;Lu-Mie;82;62;EN LINEA;20
FEBRERO 2023;FOPU-H;Fac_CiSo;COMUNICACIONES;FOTOGRAFÍA PUBLICITARIA;2;tarde;Lu-Mie;39;30;EN LINEA;9
FEBRERO 2023;TED1-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL I;3;tarde;Lu-Mie;62;55;EN LINEA;7
FEBRERO 2023;CRPU-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;CREATIVIDAD PUBLICITARIA;2;tarde;Lu-Mie;38;33;EN LINEA;5
FEBRERO 2023;GRAS-H;Fac_CiSo;IDIOMAS;GRAMÁTICA SUPERIOR;2;tarde;Lu-Mie;65;53;EN LINEA;12
FEBRERO 2023;TECO-D;Fac_Der;DERECHO;TÉCNICAS DE ORALIDAD;2;tarde;Lu-Mie;79;53;EN LINEA;26
FEBRERO 2023;MESO-E;Fac_CiEmp;NEGOCIOS;MERCADOTECNIA SOCIAL;2;tarde;Lu-Mie;60;57;EN LINEA;3
FEBRERO 2023;DEL1-D;Fac_Der;DERECHO;DERECHO LABORAL I;1;tarde;Lu-Mie;93;62;EN LINEA;31
FEBRERO 2023;LODI-E;Fac_CiEmp;NEGOCIOS;LOGÍSTICA Y DISTRIBUCIÓN;1;tarde;Lu-Mie;90;81;EN LINEA;9
FEBRERO 2023;ETPS1-T;Fac_InCa;INFORMATICA;TÉCNICAS DE PRODUCCIÓN INDUSTRIAL DE SOFTWARE I;1;tarde;Lu-Mie;74;70;EN LINEA;4
FEBRERO 2023;DSI-I;Fac_InCa;INFORMATICA;DESARROLLO DE SISTEMAS DE INFORMACIÓN PARA BASES DE DATOS;1;tarde;Lu-Mie;3;3;EN LINEA;0
FEBRERO 2023;NEUP-H;Fac_CiSo;PSICOLOGIA;NEURO PSICOLOGÍA;2;tarde;Lu-Mie;87;52;EN LINEA;35
FEBRERO 2023;BIOG-H;Fac_CiSo;PSICOLOGIA;BIOLOGÍA GENERAL;2;tarde;Lu-Mie;98;92;EN LINEA;6
FEBRERO 2023;INF1-I;Fac_InCa;INFORMATICA;INFORMÁTICA;12;tarde;Lu-Mie;74;47;EN LINEA;27
FEBRERO 2023;IED2-D;Fac_Der;DERECHO;INTRODUCCIÓN AL ESTUDIO DEL DERECHO II;2;tarde;Lu-Mie;65;59;EN LINEA;6
FEBRERO 2023;ING1-H;Fac_CiSo;IDIOMAS;INGLÉS I;10;tarde;Lu-Mie;131;99;EN LINEA;32
FEBRERO 2023;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;13;tarde;Lu-Mie;130;120;EN LINEA;10
