IADOS;codigo;facultad;area;materia;seccion;horario;dias;inscritos;asistencia;modalidad
2/2/2023;INF1I-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INFORMÁTICA;1;06:30-08:00;Ma-Jue;23;21;EN LINEA
2/2/2023;GCYA-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INGLÉS TÉCNICO VII (GESTIÓN DE COMPRAS Y ABASTECIMIENTO);1;06:30-08:00;Ma-Jue-Sab;13;9;EN LINEA
2/2/2023;EXOE-H   ;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;3;06:30-08:00;Ma-Jue;63;46;PRESENCIAL
2/2/2023;ARAR2-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;ARTES GRÁFICAS II;1;08:00-09:30;Ma-Jue;64;50;PRESENCIAL
2/2/2023;GEHT-I   ;Fac_CiSo;IDIOMAS;GESTIÓN HOTELERA Y TURISMO;1;06:30-08:00;Ma-Jue;55;53;EN LINEA
2/2/2023;ETI1I-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INGLÉS TÉCNICO VI (ADMINISTRACIÓN DE INVENTARIO);1;06:30-08:00;Ma-Jue-Sab;8;3;EN LINEA
2/2/2023;FILO-H   ;Fac_CiSo;ANTROPOLOGIA;FILOSOFÍA;4;08:00-09:30;Ma-Jue;73;60;PRESENCIAL
2/2/2023;INF1-I   ;Fac_InCa;INFORMATICA;INFORMÁTICA;7;08:00-09:30;Ma-Jue;66;50;EN LINEA
2/2/2023;ING1-H   ;Fac_CiSo;IDIOMAS;INGLÉS I;5;08:00-09:30;Ma-Jue;81;75;PRESENCIAL
2/2/2023;EXGR-AC  ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;EXPRESIÓN GRÁFICA;2;08:00-09:30;Ma-Jue;78;60;PRESENCIAL
2/2/2023;STCC-H;Fac_CiSo;IDIOMAS;SEMINARIO TALLER DE COMPETENCIAS;2;08:00-09:30;Ma-Jue;95;93;PRESENCIAL
2/2/2023;PSD-I;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL DESARROLLO;2;08:00-09:30;Ma-Jue;79;73;EN LINEA
2/2/2023;MYTI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;METODOLOGÍA Y TÉCNICAS DE LA INVESTIGACIÓN;1;08:00-09:30;Ma-Jue;89;75;PRESENCIAL
2/2/2023;ING1-H   ;Fac_CiSo;IDIOMAS;INGLÉS I;2;06:30-08:00;Ma-Jue;41;40;PRESENCIAL
2/2/2023;ING2-H   ;Fac_CiSo;IDIOMAS;INGLÉS II;3;08:00-09:30;Ma-Jue;54;40;PRESENCIAL
2/2/2023;STCB-H;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SEMINARIO TALLER DE COMPETENCIAS;2;08:00-09:30;Ma-Jue;89;86;PRESENCIAL
2/2/2023;PUB1-H   ;Fac_CiSo;COMUNICACIONES;PUBLICIDAD I;2;08:00-09:30;Ma-Jue;50;35;EN LINEA
2/2/2023;PEST-H   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;PSICO-ESTADÍSTICA;1;08:00-09:30;Ma-Jue;42;36;PRESENCIAL
2/2/2023;TER1-T;Fac_InCa;INFORMATICA;TECNOLOGÍA CERTIFICADA EN REDES I;2;08:00-09:30;Ma-Jue;29;25;PRESENCIAL
2/2/2023;MATE-E   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;5;08:00-09:30;Ma-Jue;36;30;PRESENCIAL
2/2/2023;STCB-H;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SEMINARIO TALLER DE COMPETENCIAS;11;08:00-09:30;Ma-Jue;69;65;PRESENCIAL
2/2/2023;TTI-H    ;Fac_CiSo;IDIOMAS;TÉCNICAS DE TRADUCCIONES E INTERPRETACIÓN;1;06:30-08:00;Ma-Jue;66;52;EN LINEA
2/2/2023;PPT2-H   ;Fac_CiSo;PSICOLOGIA;PSICO-PATOLOGÍA II;1;08:00-09:30;Ma-Jue;54;52;PRESENCIAL
2/2/2023;REA1-A   ;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;16;08:00-09:30;Ma-Jue;89;88;PRESENCIAL
2/2/2023;MAT2-T   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;3;08:00-09:30;Ma-Jue;46;40;PRESENCIAL
2/2/2023;STCC-H;Fac_CiSo;IDIOMAS;SEMINARIO TALLER DE COMPETENCIAS;10;08:00-09:30;Ma-Jue;88;76;PRESENCIAL
2/2/2023;LCI2-H   ;Fac_CiSo;IDIOMAS;LECTURA Y CONVERSACIÓN EN INGLÉS II;1;08:00-09:30;Ma-Jue;70;62;EN LINEA
2/2/2023;ORTI-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ORIENTACIÓN TÉCNICA DE INGENIERÍA;4;08:00-09:30;Ma-Jue;89;84;PRESENCIAL
2/2/2023;EXOE-H   ;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;6;08:00-09:30;Ma-Jue;87;80;PRESENCIAL
2/2/2023;PSICO-H  ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA COMUNITARIA;1;06:30-08:00;Ma-Jue;69;59;EN LINEA
2/2/2023;PSEM-H   ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA EMPRESARIAL;2;08:00-09:30;Ma-Jue;37;37;PRESENCIAL
2/2/2023;GRIP2-I;Fac_CiSo;IDIOMAS;GRAMÁTICA INGLESA PRAGMÁTICA II;1;06:30-08:00;Ma-Jue;66;62;EN LINEA
2/2/2023;MESE-E   ;Fac_CiEmp;NEGOCIOS;MERCADOTECNIA DE SERVICIOS;1;06:30-08:00;Ma-Jue;52;49;EN LINEA
2/2/2023;TCOM-H   ;Fac_CiSo;COMUNICACIONES;TEORÍA DE LA COMUNICACIÓN;1;06:30-08:00;Ma-Jue;44;41;PRESENCIAL
2/2/2023;MAT1-T   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;4;09:45-11:15;Ma-Jue;89;82;PRESENCIAL
2/2/2023;OCOM-I   ;Fac_InCa;INFORMATICA;ORGANIZACIÓN DE LAS COMPUTADORAS;2;09:45-11:15;Ma-Jue;25;21;PRESENCIAL
2/2/2023;BAS2-I   ;Fac_InCa;INFORMATICA;BASE DE DATOS II;2;09:45-11:15;Ma-Jue;89;87;PRESENCIAL
2/2/2023;NECL-P;Fac_CiSo;PSICOLOGIA;NEUROPSICOLOGÍA CLÍNICA;2;09:45-11:15;Ma-Jue;25;21;PRESENCIAL
2/2/2023;REA1-A   ;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;21;09:30-11:00;Ma-Jue;51;38;EN LINEA
2/2/2023;PSD1-H   ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL DESARROLLO I;1;09:45-11:15;Ma-Jue;47;46;PRESENCIAL
2/2/2023;DEIN-H   ;Fac_CiSo;PSICOLOGIA;DESARROLLO INDIVIDUAL;7;09:45-11:15;Ma-Jue;17;15;PRESENCIAL
2/2/2023;STCC-H;Fac_CiSo;IDIOMAS;SEMINARIO TALLER DE COMPETENCIAS;9;09:45-11:15;Ma-Jue;87;79;PRESENCIAL
2/2/2023;STCC-H;Fac_CiSo;IDIOMAS;SEMINARIO TALLER DE COMPETENCIAS;3;09:45-11:15;Ma-Jue;87;85;PRESENCIAL
2/2/2023;DIBT-I   ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO TÉCNICO;3;09:45-11:15;Ma-Jue;47;43;PRESENCIAL
2/2/2023;FILO-H   ;Fac_CiSo;ANTROPOLOGIA;FILOSOFÍA;6;09:45-11:15;Ma-Jue;41;36;PRESENCIAL
2/2/2023;DINA-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO NATURAL;2;09:45-11:15;Ma-Jue;50;47;PRESENCIAL
2/2/2023;EXOE-H   ;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;8;09:45-11:15;Ma-Jue;92;85;PRESENCIAL
2/2/2023;EXOE-H   ;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;18;09:45-11:15;Ma-Jue;43;38;PRESENCIAL
2/2/2023;CDC1-E   ;Fac_CiEmp;NEGOCIOS;CONTABILIDAD DE COSTOS I;3;09:45-11:15;Ma-Jue;25;21;PRESENCIAL
2/2/2023;SIOP-T   ;Fac_InCa;INFORMATICA;INFORMÁTICA TÉCNICA;2;09:45-11:15;Ma-Jue;26;23;PRESENCIAL
2/2/2023;DII1-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DISEÑO DE INTERFACES I;1;09:45-11:15;Ma-Jue;51;47;PRESENCIAL
2/2/2023;MYTI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;METODOLOGÍA Y TÉCNICAS DE LA INVESTIGACIÓN;5;09:45-11:15;Ma-Jue;44;42;PRESENCIAL
2/2/2023;INF1-I   ;Fac_InCa;INFORMATICA;INFORMÁTICA;6;09:45-11:15;Ma-Jue;87;84;PRESENCIAL
2/2/2023;MAT1-T   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;9;09:45-11:15;Ma-Jue;89;86;PRESENCIAL
2/2/2023;GRAS-H   ;Fac_CiSo;IDIOMAS;GRAMÁTICA SUPERIOR;1;09:45-11:15;Ma-Jue;52;52;PRESENCIAL
2/2/2023;MYTI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;METODOLOGÍA Y TÉCNICAS DE LA INVESTIGACIÓN;2;09:45-11:15;Ma-Jue;78;67;PRESENCIAL
2/2/2023;REA1-A   ;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;4;08:00-09:30;Ma-Jue;87;83;PRESENCIAL
2/2/2023;TEEV-H   ;Fac_CiSo;IDIOMAS;TÉCNICAS DE EVALUACIÓN;1;09:45-11:15;Ma-Jue;57;49;PRESENCIAL
2/2/2023;PSIG-H   ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA GENERAL;3;08:00-09:30;Ma-Jue;88;79;PRESENCIAL
2/2/2023;COA1-I   ;Fac_CiSo;IDIOMAS;COMPRENSIÓN AUDITIVA I;2;08:00-09:30;Ma-Jue;54;51;PRESENCIAL
2/2/2023;ING1-H   ;Fac_CiSo;IDIOMAS;INGLÉS I;6;09:45-11:15;Ma-Jue;82;63;PRESENCIAL
2/2/2023;INF1-I   ;Fac_InCa;INFORMATICA;INFORMÁTICA;16;09:45-11:15;Ma-Jue;67;51;PRESENCIAL
2/2/2023;MATF-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA FINANCIERA;3;17:00-18:30;Ma-Jue;99;92;EN LINEA
2/2/2023;DEM1N-D  ;Fac_Der;DERECHO;DERECHO MERCANTIL I;1;17:00-18:30;Ma-Jue;127;94;EN LINEA
2/2/2023;EXOE-H   ;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;12;17:00-18:30;Ma-Jue;128;110;EN LINEA
2/2/2023;EMST-T   ;Fac_CiEmp;NEGOCIOS;EMPRESAS DE SERVICIOS TURÍSTICOS;2;17:00-18:30;Ma-Jue;22;20;EN LINEA
2/2/2023;ADPRO-E  ;Fac_CiEmp;NEGOCIOS;ADMÓN. DE LA PRODUCCIÓN;1;17:00-18:30;Ma-Jue;64;59;EN LINEA
2/2/2023;EI-I     ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTADÍSTICA Y PROBABILIDADES;2;17:00-18:30;Ma-Jue;83;65;EN LINEA
2/2/2023;MAT1-T   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;5;17:00-18:30;Ma-Jue;129;115;EN LINEA
2/2/2023;EPRO-AC  ;Fac_CiSo;ANTROPOLOGIA;ÉTICA;7;17:00-18:30;Ma-Jue;129;114;EN LINEA
2/2/2023;HISI-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ADMÓN. DE LA HIGIENE Y SEGURIDAD INDUSTRIAL;1;17:00-18:30;Ma-Jue;134;95;EN LINEA
2/2/2023;ARIN-A;Fac_CiSo;ANTROPOLOGIA;ARQUEOLOGÍA DEL ÁREA INTERMEDIA;1;16:00-19:00;Jue;6;5;EN LINEA
2/2/2023;REA1-A   ;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;8;17:00-18:30;Ma-Jue;29;25;PRESENCIAL
2/2/2023;DEME-D   ;Fac_Der;DERECHO;DERECHO MERCANTIL;2;17:00-18:30;Ma-Jue;72;55;EN LINEA
2/2/2023;DEL2-D   ;Fac_Der;DERECHO;DERECHO LABORAL II;1;17:00-18:30;Ma-Jue;54;47;EN LINEA
2/2/2023;EPCS-A   ;Fac_CiSo;ANTROPOLOGIA;EPISTEMOLOGÍA DE LAS CIENCIAS SOCIALES;1;17:00-18:30;Jue;11;8;EN LINEA
2/2/2023;INF1-I   ;Fac_InCa;INFORMATICA;INFORMÁTICA;11;17:00-18:30;Ma-Jue;128;112;EN LINEA
2/2/2023;PSEM-H   ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA EMPRESARIAL;3;17:00-18:30;Ma-Jue;46;43;EN LINEA
2/2/2023;LCI2-H   ;Fac_CiSo;IDIOMAS;LECTURA Y CONVERSACIÓN EN INGLÉS II;2;17:00-18:30;Ma-Jue;43;37;EN LINEA
2/2/2023;EBAS-T   ;Fac_InCa;INFORMATICA;ELECTRICIDAD BÁSICA;2;17:00-18:30;Ma-Jue;23;20;EN LINEA
2/2/2023;COBI-AC  ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;COMPOSICIÓN BIDIMENSIONAL;1;17:00-18:30;Ma-Jue;52;48;PRESENCIAL
2/2/2023;OCOM-I   ;Fac_InCa;INFORMATICA;ORGANIZACIÓN DE LAS COMPUTADORAS;3;17:00-18:30;Ma-Jue;49;49;EN LINEA
2/2/2023;ARAR2-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;ARTES GRÁFICAS II;2;17:00-18:30;Ma-Jue;65;49;EN LINEA
2/2/2023;INME-E   ;Fac_CiEmp;NEGOCIOS;INVESTIGACIÓN DE MERCADO;2;17:00-18:30;Ma-Jue;47;38;EN LINEA
2/2/2023;PSO2-H   ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA ORGANIZACIONAL II;1;17:00-18:30;Ma-Jue;75;65;EN LINEA
2/2/2023;MATT-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;2;17:00-18:30;Ma-Jue;65;55;EN LINEA
2/2/2023;MYTI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;METODOLOGÍA Y TÉCNICAS DE LA INVESTIGACIÓN;3;17:00-18:30;Ma-Jue;79;61;EN LINEA
2/2/2023;PSLA-H   ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA LABORAL;1;17:00-18:30;Ma-Jue;67;59;EN LINEA
2/2/2023;CDLA-E   ;Fac_Der;DERECHO;ESTUDIO DE LA CONSTITUCIÓN;7;17:00-18:30;Ma-Jue;62;54;EN LINEA
2/2/2023;MAT3-T   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA III;3;17:00-18:30;Ma-Jue;111;99;EN LINEA
2/2/2023;DIBT-I   ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO TÉCNICO;4;17:00-18:30;Ma-Jue;110;83;EN LINEA
2/2/2023;PUB1-H   ;Fac_CiSo;COMUNICACIONES;PUBLICIDAD I;3;17:00-18:30;Ma-Jue;79;69;EN LINEA
2/2/2023;ADEF-E   ;Fac_CiEmp;NEGOCIOS;ANÁLISIS DE ESTADOS FINANCIEROS;4;17:00-18:30;Ma-Jue;129;95;EN LINEA
2/2/2023;ING1-H   ;Fac_CiSo;IDIOMAS;INGLÉS I;9;17:00-18:30;Ma-Jue;16;12;PRESENCIAL
2/2/2023;TCOM-H   ;Fac_CiSo;COMUNICACIONES;TEORÍA DE LA COMUNICACIÓN;4;17:00-18:30;Ma-Jue;38;31;EN LINEA
2/2/2023;PSOI-H   ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA ORGANIZACIONAL I;2;17:00-18:30;Ma-Jue;82;74;EN LINEA
2/2/2023;ETS4-T   ;Fac_InCa;INFORMATICA;DESARROLLO DE REDES DE DATOS IV;1;17:00-18:30;Ma-Jue;45;34;EN LINEA
2/2/2023;COME-E   ;Fac_CiSo;COMUNICACIONES;COMUNICACIÓN EMPRESARIAL;1;17:00-18:30;Ma-Jue;63;56;EN LINEA
2/2/2023;ESA3-AC  ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;ESTABILIDAD Y ASISMICIDAD III;1;17:00-18:30;Ma-Jue;59;28;EN LINEA
2/2/2023;AYDS-I   ;Fac_InCa;INFORMATICA;LENGUAJE UNIFICADO MODELADO (UML);2;17:00-18:30;Ma-Jue;97;85;EN LINEA
2/2/2023;STCB-H;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SEMINARIO TALLER DE COMPETENCIAS;6;17:00-18:30;Ma-Jue;63;49;EN LINEA
2/2/2023;COF1-B;Fac_CiEmp;NEGOCIOS;CONTABILIDAD FINANCIERA I;2;17:00-18:30;Ma-Jue;32;28;EN LINEA
2/2/2023;ADM2-E   ;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN II;4;17:00-18:30;Ma-Jue;72;67;EN LINEA
2/2/2023;PSICO-H  ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA COMUNITARIA;2;17:00-18:30;Ma-Jue;126;110;EN LINEA
2/2/2023;PAV1-T   ;Fac_CiEmp;NEGOCIOS;PLANEACIÓN AGENCIA DE VIAJES I;1;17:00-18:30;Ma-Jue;62;56;EN LINEA
2/2/2023;RED1-E   ;Fac_InCa;INFORMATICA;REDES DE DATOS I;1;17:00-18:30;Ma-Jue;35;28;EN LINEA
2/2/2023;IEHT-I   ;Fac_CiSo;IDIOMAS;INGLÉS ESPECIALIZADO EN HOTELERÍA Y TURISMO;1;17:00-18:30;Ma-Jue;106;92;EN LINEA
2/2/2023;MEPU-AC  ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;MEDIOS PUBLICITARIOS GRÁFICOS;2;17:00-18:30;Ma-Jue;87;77;EN LINEA
2/2/2023;PSAPA-H  ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL APRENDIZAJE;2;17:00-18:30;Ma-Jue;120;105;EN LINEA
2/2/2023;COF1-E   ;Fac_CiEmp;NEGOCIOS;CONTABILIDAD FINANCIERA I;4;17:00-18:30;Ma-Jue;92;80;EN LINEA
2/2/2023;REP1-H   ;Fac_CiSo;COMUNICACIONES;RELACIONES PÚBLICAS I;3;17:00-18:30;Ma-Jue;37;32;EN LINEA
2/2/2023;PDTV-H   ;Fac_CiSo;COMUNICACIONES;PRODUCCIÓN EN TELEVISIÓN;1;17:00-18:30;Ma-Jue;89;78;PRESENCIAL
2/2/2023;TCMD-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TALLER DE CREATIVIDAD Y MÉTODOS DE DISEÑO;1;17:00-18:30;Ma-Jue;43;40;EN LINEA
2/2/2023;DEREN-D  ;Fac_Der;DERECHO;DERECHO REGISTRAL;1;17:00-18:30;Ma-Jue;59;36;EN LINEA
2/2/2023;ADM1-E   ;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN I;8;17:00-18:30;Ma-Jue;61;55;EN LINEA
2/2/2023;PPT1-H   ;Fac_CiSo;PSICOLOGIA;PSICO-PATOLOGÍA I;2;17:00-18:30;Ma-Jue;65;60;EN LINEA
2/2/2023;PREP-E   ;Fac_CiEmp;NEGOCIOS;PRESUPUESTO DE LA EMPRESA PRIVADA;2;17:00-18:30;Ma-Jue;54;45;EN LINEA
2/2/2023;FILO-H   ;Fac_CiSo;ANTROPOLOGIA;FILOSOFÍA;8;17:00-18:30;Ma-Jue;128;97;EN LINEA
2/2/2023;DINA-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO NATURAL;3;17:00-18:30;Ma-Jue;86;72;EN LINEA
2/2/2023;ESTE-E   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTADÍSTICA;2;17:00-18:30;Ma-Jue;128;95;EN LINEA
2/2/2023;DEME-D   ;Fac_Der;DERECHO;DERECHO MERCANTIL;6;17:00-18:30;Ma-Jue;25;18;EN LINEA
2/2/2023;SEIM-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;SEMIÓTICA DE LA IMAGEN;1;17:00-18:30;Ma-Jue;31;29;EN LINEA
2/2/2023;GAST-T   ;Fac_CiEmp;NEGOCIOS;GASTRONOMÍA TURÍSTICA;1;17:00-18:30;Ma-Jue;26;25;EN LINEA
2/2/2023;ING2-H   ;Fac_CiSo;IDIOMAS;INGLÉS II;5;17:00-18:30;Ma-Jue;14;10;PRESENCIAL
2/2/2023;LCI1-H   ;Fac_CiSo;IDIOMAS;LECTURA Y CONVERSACIÓN EN INGLÉS I;1;17:00-18:30;Ma-Jue;49;42;EN LINEA
2/2/2023;ESTR-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTUDIO DEL TRABAJO;1;18:40-20:10;Ma-Jue;78;65;EN LINEA
2/2/2023;FOPU-H   ;Fac_CiSo;COMUNICACIONES;FOTOGRAFÍA PUBLICITARIA;3;18:40-20:10;Ma-Jue;29;24;EN LINEA
2/2/2023;MYTI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;METODOLOGÍA Y TÉCNICAS DE LA INVESTIGACIÓN;4;18:40-20:10;Ma-Jue;84;72;EN LINEA
2/2/2023;OPFA-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;OPERAC. DE FABRICACIÓN;1;18:40-20:10;Ma-Jue;77;63;EN LINEA
2/2/2023;PED-H    ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA EDUCATIVA;2;18:40-20:10;Ma-Jue;54;44;EN LINEA
2/2/2023;ORTI-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ORIENTACIÓN TÉCNICA DE INGENIERÍA;5;18:40-20:10;Ma-Jue;136;122;EN LINEA
2/2/2023;DEIN-H   ;Fac_CiSo;PSICOLOGIA;DESARROLLO INDIVIDUAL;11;18:40-20:10;Ma-Jue;119;98;EN LINEA
2/2/2023;ETS3-T   ;Fac_InCa;INFORMATICA;DESARROLLO DE REDES DE DATOS III;1;18:40-20:10;Ma-Jue;39;27;EN LINEA
2/2/2023;EPRO-AC  ;Fac_CiSo;ANTROPOLOGIA;ÉTICA;9;18:40-20:10;Ma-Jue;128;90;EN LINEA
2/2/2023;TPR1-N   ;Fac_InCa;INFORMATICA;TÉCNICAS DE PROGRAMACIÓN I;1;18:40-20:10;Lu-Mie;41;34;EN LINEA
2/2/2023;PEST-H   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;PSICO-ESTADÍSTICA;2;18:40-20:10;Ma-Jue;90;81;EN LINEA
2/2/2023;PROO-H   ;Fac_CiSo;COMUNICACIONES;PROTOCOLO Y ORATORIA;2;18:40-20:10;Ma-Jue;31;25;EN LINEA
2/2/2023;METI-H   ;Fac_CiEmp;NEGOCIOS;MÉTODOS DE INVESTIGACIÓN;4;18:40-20:10;Ma-Jue;129;117;EN LINEA
2/2/2023;GEV1-E   ;Fac_CiEmp;NEGOCIOS;GERENCIA DE VENTAS I;1;18:40-20:10;Ma-Jue;91;80;EN LINEA
2/2/2023;DEA2-D   ;Fac_Der;DERECHO;DERECHO ADMINISTRATIVO II;2;18:40-20:10;Ma-Jue;118;83;EN LINEA
2/2/2023;ADCC-I   ;Fac_InCa;INFORMATICA;ADMÓN. DE CENTROS DE CÓMPUTO;1;18:40-20:10;Ma-Jue;95;79;EN LINEA
2/2/2023;PSD2-H   ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL DESARROLLO II;3;18:40-20:10;Ma-Jue;73;71;EN LINEA
2/2/2023;TICO-N   ;Fac_InCa;INFORMATICA;TECNOLOGÍA DE LA INFORMACIÓN EN LAS COMUNICACIONES;1;18:40-20:10;Ma-Jue;27;24;EN LINEA
2/2/2023;DENO-D   ;Fac_Der;DERECHO;DERECHO NOTARIAL;2;18:40-20:10;Ma-Jue;80;54;EN LINEA
2/2/2023;COF2-E   ;Fac_CiEmp;NEGOCIOS;CONTABILIDAD FINANCIERA II;1;18:40-20:10;Ma-Jue;53;52;EN LINEA
2/2/2023;ADH2-T   ;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN HOTELERA II;1;18:40-20:10;Ma-Jue;43;37;EN LINEA
2/2/2023;ESCN-I   ;Fac_CiSo;IDIOMAS;ESTUDIO SOBRE LA CULTURA NORTEAMERICANA;2;18:40-20:10;Ma-Jue;44;32;EN LINEA
2/2/2023;CDEC-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;COSTOS INDUSTRIALES;1;18:40-20:10;Ma-Jue;88;82;EN LINEA
2/2/2023;IACI-I   ;Fac_InCa;INFORMATICA;INTRODUCCIÓN AL ANÁLISIS DE CIRCUITOS;1;18:40-20:10;Ma-Jue;44;42;EN LINEA
2/2/2023;INF1-T   ;Fac_InCa;INFORMATICA;INFORMÁTICA GENERAL;1;18:40-20:10;Ma-Jue;20;16;EN LINEA
2/2/2023;DIG2-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DISEÑO GRÁFICO II;1;18:40-20:10;Ma-Jue;86;75;EN LINEA
2/2/2023;MAT2-E   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;5;17:00-18:30;Ma-Jue;140;109;EN LINEA
2/2/2023;GCYA-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;GESTIÓN DE COMPRA Y ABASTECIMIENTO;1;18:40-20:10;Ma-Jue;88;69;EN LINEA
2/2/2023;LOCO-N   ;Fac_InCa;INFORMATICA;LÓGICA COMPUTACIONAL;1;18:40-20:10;Ma-Jue;22;19;EN LINEA
2/2/2023;SEMI-H   ;Fac_CiSo;COMUNICACIONES;SEMINARIO DE INVESTIGACIÓN;1;18:40-20:10;Ma-Jue;52;46;EN LINEA
2/2/2023;FIS2-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FÍSICA II;2;18:40-20:10;Ma-Jue;46;32;EN LINEA
